Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well are the tutorials paced?
VR,7/2/2016 12:45:15,1,3
VR,7/2/2016 12:49:55,2,3
VR,7/5/2016 12:00:21,2,3
VR,7/1/2016 15:35:33,5,3
VR,7/2/2016 21:55:49,5,3
VR,7/5/2016 11:30:35,5,3
VR,7/5/2016 18:24:11,5,3Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/1/2016 5:41:15,4,3
7/1/2016 8:52:52,3,3
7/2/2016 7:49:54,3,5
7/3/2016 19:14:57,3,3
7/3/2016 19:21:48,4,4
7/3/2016 19:27:27,4,3
7/3/2016 20:00:26,3,3
7/4/2016 3:03:20,3,3Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/1/2016 13:27:56,Apps,3,4
7/1/2016 13:29:33,Apps,3,5
7/1/2016 13:29:43,Apps,3,3
7/1/2016 13:30:28,Apps,3,4
7/1/2016 13:34:11,Apps,3,3
7/1/2016 13:35:20,Apps,3,3
7/1/2016 16:35:14,Apps,3,3
7/1/2016 17:01:13,Apps,3,4
7/2/2016 9:50:36,Apps,3,3
7/1/2016 10:36:57,Games,3,3
7/1/2016 10:41:44,Games,3,5
7/1/2016 10:47:58,Games,3,3
7/1/2016 10:56:51,Games,3,3
7/4/2016 23:02:16,Intro,3,4
7/1/2016 13:27:10,Apps,4,3
7/1/2016 13:28:59,Apps,4,3
7/1/2016 13:29:07,Apps,4,3
7/1/2016 13:29:40,Apps,4,4
7/1/2016 13:30:05,Apps,4,4
7/1/2016 13:30:53,Apps,4,3
7/1/2016 13:31:04,Apps,4,4
7/1/2016 13:39:46,Apps,4,3
7/1/2016 13:41:30,Apps,4,4
7/1/2016 13:49:17,Apps,4,3
7/1/2016 15:59:22,Apps,4,3
7/1/2016 15:59:54,Apps,4,3
7/1/2016 16:02:57,Apps,4,3
7/1/2016 16:30:11,Apps,4,4
7/1/2016 16:32:24,Apps,4,4
7/1/2016 17:51:29,Apps,4,4
7/1/2016 9:46:04,Games,4,4
7/1/2016 9:47:30,Games,4,2
7/1/2016 10:41:18,Games,4,3
7/1/2016 10:41:34,Games,4,2
7/1/2016 10:45:47,Games,4,3
7/1/2016 13:12:22,Intro,4,3
7/1/2016 13:19:07,Intro,4,3
7/1/2016 13:25:54,Intro,4,3
7/1/2016 13:28:33,Intro,4,4
7/1/2016 13:29:01,Intro,4,4
7/1/2016 13:33:15,Intro,4,3
7/1/2016 13:33:28,Intro,4,3
7/1/2016 13:29:47,Apps,5,3
7/1/2016 13:30:07,Apps,5,3
7/1/2016 13:32:18,Apps,5,4
7/1/2016 16:01:17,Apps,5,3
7/1/2016 16:02:10,Apps,5,4
7/1/2016 16:04:18,Apps,5,3
7/1/2016 16:44:38,Apps,5,3
7/1/2016 9:41:30,Games,5,4
7/1/2016 10:43:14,Games,5,2
7/1/2016 10:47:06,Games,5,3
7/1/2016 10:47:57,Games,5,4
7/1/2016 13:25:32,Intro,5,2
7/1/2016 13:26:00,Intro,5,5
7/1/2016 13:28:10,Intro,5,2Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/8/2016 10:31:27,4,2
7/8/2016 13:45:52,4,4
7/8/2016 13:47:42,4,3
7/8/2016 13:47:59,4,3
7/8/2016 14:12:24,4,3
7/8/2016 14:13:39,5,4Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/8/2016 6:21:11,Apps,4,3
7/8/2016 6:21:29,Apps,5,3
7/8/2016 6:21:35,Intro,4,3
7/8/2016 6:21:46,Apps,5,3
7/8/2016 6:22:10,Apps,4,2
7/8/2016 6:22:35,Games,4,4
7/8/2016 6:22:50,Intro,4,4
7/8/2016 6:23:09,Apps,5,3
7/8/2016 6:23:28,Games,4,4
7/8/2016 6:23:49,Intro,4,4
7/8/2016 6:23:50,Games,4,4
7/8/2016 6:24:25,Apps,4,4
7/8/2016 6:26:03,Apps,4,3
7/8/2016 6:26:30,Games,4,3
7/8/2016 6:26:40,Apps,5,4
7/8/2016 6:26:49,Apps,4,3
7/8/2016 6:27:01,Games,4,4
7/8/2016 6:27:14,Games,5,4
7/8/2016 6:27:31,Intro,4,4
7/8/2016 6:27:49,Apps,4,4
7/8/2016 6:28:49,Games,5,3
7/8/2016 6:28:56,Intro,3,4
7/8/2016 6:29:05,Apps,5,3
7/8/2016 6:33:10,Apps,5,3
7/8/2016 6:36:23,Intro,4,4
7/8/2016 6:36:36,Games,5,3
7/8/2016 6:38:24,Games,5,3
7/8/2016 12:14:54,Apps,4,3What track are you in?,Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
Apps,7/8/2016 15:56:20,3,2
Apps,7/8/2016 16:02:55,5,3
Apps,7/8/2016 16:19:51,3,3
Apps,7/8/2016 16:34:12,1,3
Apps,7/8/2016 16:39:27,5,2
Apps,7/8/2016 16:46:21,5,5
Apps,7/8/2016 17:33:28,3,5
Apps,7/9/2016 14:23:38,5,3
Apps,7/10/2016 20:55:08,5,3
Games,7/8/2016 15:58:04,5,3
Games,7/8/2016 16:08:03,5,4
Intro,7/8/2016 15:55:12,5,3
Intro,7/8/2016 15:56:10,4,3
Intro,7/8/2016 15:58:45,4,3
Intro,7/8/2016 16:40:17,4,4
Intro,7/8/2016 18:34:39,5,3
Intro,7/9/2016 8:14:45,5,3
VR,7/8/2016 16:23:15,5,3
VR,7/8/2016 16:27:30,4,4
VR,7/8/2016 17:18:49,1,5
VR,7/8/2016 19:14:34,4,4
Intro,7/11/2016 12:10:26,3,4
Intro,7/11/2016 12:39:56,4,4Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/8/2016 7:36:11,4,3
7/8/2016 22:05:05,5,3Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/8/2016 12:52:08,Games,5,2
7/9/2016 15:22:45,Apps,5,3
7/8/2016 21:26:01,Games,4,3
7/8/2016 13:52:01,Apps,4,3
7/8/2016 14:00:28,Apps,4,4
7/8/2016 14:42:40,Apps,5,3
7/8/2016 14:03:46,Apps,4,4
7/8/2016 16:40:10,Apps,3,4
7/8/2016 13:58:12,Apps,4,4
7/8/2016 13:53:19,Apps,3,4
7/8/2016 15:59:30,Apps,3,2
7/8/2016 16:11:32,Apps,5,4
7/8/2016 12:49:05,Games,5,5
7/8/2016 12:49:16,Games,4,3
7/8/2016 12:47:42,Games,5,3
7/8/2016 12:43:44,Intro,5,3
7/8/2016 13:55:51,Apps,4,3
7/8/2016 14:02:54,Games,5,3
7/8/2016 14:29:22,Games,5,3
7/9/2016 17:05:33,Games,5,2
7/8/2016 16:55:21,Apps,3,3
7/8/2016 16:08:13,Games,3,3
7/8/2016 13:56:39,Apps,4,3
7/8/2016 14:03:35,Apps,4,2
7/8/2016 13:51:14,Games,4,5
7/8/2016 12:41:10,Intro,4,4
7/8/2016 12:41:13,Intro,4,4
7/8/2016 12:41:51,Intro,4,3
7/8/2016 12:43:35,Intro,4,3
7/8/2016 12:45:11,Intro,4,3
7/8/2016 12:47:39,Intro,4,3
7/8/2016 13:01:58,Intro,4,4
7/10/2016 23:44:41,Games,4,4
,Average:,#REF!,#REF!
7/8/2016 16:41:06,Apps,5,3
7/8/2016 13:07:39,Games,5,3
7/8/2016 12:45:02,Intro,5,3Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/15/2016 13:20:35,5,3
7/15/2016 13:22:22,5,3
7/15/2016 14:35:15,5,3
7/15/2016 15:05:10,5,4
7/15/2016 15:12:36,3,3
7/15/2016 16:59:37,4,3
7/15/2016 17:10:52,4,3
7/15/2016 19:32:26,4,3Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/15/2016 6:28:26,Apps,5,3
7/15/2016 6:29:53,Apps,5,3
7/15/2016 6:30:09,Apps,4,3
7/15/2016 6:30:24,Apps,4,3
7/15/2016 6:31:29,Games,4,4
7/15/2016 6:31:36,Intro,4,4
7/15/2016 6:32:19,Apps,4,4
7/15/2016 6:36:55,Apps,5,3
7/15/2016 6:37:43,Apps,4,5
7/15/2016 6:57:30,Apps,5,3
7/15/2016 7:03:28,Apps,4,4
7/15/2016 7:30:38,Games,4,4
7/15/2016 7:37:15,Apps,5,3
7/15/2016 7:47:54,Games,4,3
7/15/2016 10:11:32,Apps,4,3
7/15/2016 10:18:52,Apps,4,3What track are you in?,Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
Apps,7/15/2016 15:26:38,5,3
Apps,7/15/2016 15:31:37,4,3
Apps,7/15/2016 15:32:59,4,4
Apps,7/15/2016 16:18:00,3,4
Apps,7/15/2016 16:19:09,4,4
Apps,7/15/2016 16:21:25,3,4
Apps,7/15/2016 17:34:39,4,3
Apps,7/15/2016 20:20:33,5,3
Apps,7/15/2016 20:39:49,4,3
Apps,7/16/2016 12:46:10,4,3
Apps,7/17/2016 16:27:57,5,2
Games,7/15/2016 15:30:54,4,3
Games,7/15/2016 15:54:54,4,3
Games,7/15/2016 19:08:37,5,4
Games,7/16/2016 9:18:45,5,5
Games,7/17/2016 17:05:09,5,3
Intro,7/14/2016 14:05:15,5,4
Intro,7/14/2016 14:06:20,3,4
Intro,7/14/2016 15:04:21,4,4
Intro,7/14/2016 15:47:33,3,5
Intro,7/15/2016 15:15:37,4,4
Intro,7/15/2016 16:03:37,4,3
Intro,7/15/2016 16:05:04,3,3
Intro,7/15/2016 16:20:07,4,3
Intro,7/16/2016 13:12:50,5,3
Intro,7/17/2016 21:45:33,4,4
Intro,7/19/2016 11:46:56,5,3
VR,7/15/2016 17:02:43,5,3
VR,7/16/2016 18:46:18,4,3
VR,7/18/2016 8:27:48,3,4
VR,7/18/2016 8:35:24,3,4Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/15/2016 2:45:00,4,3
7/15/2016 2:45:11,4,4
7/15/2016 2:48:37,3,3
7/15/2016 2:53:18,4,3
7/15/2016 2:56:09,3,4
7/15/2016 4:37:33,4,3
7/15/2016 19:59:23,4,3
7/15/2016 20:46:14,3,4
7/17/2016 19:06:22,4,3Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/15/2016 13:30:19,Apps,2,1
7/15/2016 13:31:54,Apps,3,3
7/15/2016 13:35:36,Apps,4,4
7/15/2016 13:58:34,Apps,4,3
7/15/2016 14:01:42,Apps,5,3
7/15/2016 14:09:14,Apps,4,3
7/15/2016 14:10:40,Apps,4,3
7/15/2016 14:15:40,Apps,4,3
7/15/2016 14:26:18,Apps,4,2
7/15/2016 15:54:39,Apps,4,4
7/15/2016 15:54:51,Apps,3,3
7/15/2016 15:55:54,Apps,4,4
7/15/2016 15:55:56,Apps,5,3
7/15/2016 15:56:10,Apps,4,3
7/15/2016 15:56:18,Apps,5,3
7/15/2016 15:57:37,Apps,3,4
7/15/2016 15:57:50,Apps,4,3
7/15/2016 15:58:36,Apps,4,4
7/15/2016 15:58:47,Apps,4,4
7/15/2016 16:03:01,Apps,4,4
7/15/2016 16:06:23,Apps,5,3
7/15/2016 16:21:10,Apps,5,4
7/15/2016 16:23:07,Apps,5,3
7/15/2016 16:55:20,Apps,4,4
7/15/2016 17:11:41,Apps,5,1
7/17/2016 9:52:10,Apps,5,3
7/18/2016 10:35:56,Apps,4,3
7/15/2016 13:56:01,Games,5,2
7/15/2016 13:56:03,Games,5,3
7/15/2016 13:58:40,Games,4,3
7/15/2016 14:00:09,Games,4,4
7/15/2016 14:00:41,Games,4,4
7/15/2016 15:51:03,Games,5,5
7/15/2016 15:57:04,Games,5,3
7/15/2016 15:58:21,Games,3,3
7/15/2016 14:03:03,Intro,5,4Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well are the tutorials paced?
7/21/2016 21:57:59,4,3
7/21/2016 21:59:37,5,3
7/21/2016 22:01:53,5,3Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/22/2016 16:15:37,Games,3,2
7/22/2016 16:16:07,Intro,4,3
7/22/2016 16:16:20,Intro,5,3
7/22/2016 16:17:04,Games,4,3
7/22/2016 16:17:09,Intro,4,3
7/22/2016 16:18:23,Games,4,3
7/22/2016 16:18:45,Intro,5,3
7/22/2016 16:19:58,Games,4,4
7/22/2016 16:20:25,Games,5,4
7/22/2016 16:20:30,Intro,5,3
7/22/2016 16:23:12,Games,4,3
7/22/2016 16:23:19,Games,4,3Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/22/2016 13:29:33,Apps,5,5
7/22/2016 13:35:20,Apps,5,3
7/22/2016 13:36:39,Apps,4,3
7/22/2016 13:37:15,Apps,4,3
7/22/2016 13:40:21,Apps,5,3
7/22/2016 13:44:52,Apps,4,4
7/22/2016 13:50:50,Games,3,5
7/22/2016 13:50:50,Apps,4,4
7/22/2016 13:51:22,Apps,5,4
7/22/2016 13:51:35,Games,4,3
7/22/2016 13:51:36,Apps,4,3
7/22/2016 13:51:44,Games,4,4
7/22/2016 13:52:05,Intro,4,3
7/22/2016 13:52:19,Apps,4,3
7/22/2016 13:52:41,Games,5,3
7/22/2016 13:53:19,Apps,4,3
7/22/2016 13:53:31,Games,5,3
7/22/2016 13:53:56,Apps,4,3
7/22/2016 13:54:46,Games,5,3
7/22/2016 13:54:52,Apps,5,3
7/22/2016 13:57:13,Games,4,3What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
Apps,3,3
Apps,4,3
Apps,4,4
Apps,5,3
Apps,3,2
Apps,1,3
Apps,3,4
Games,4,3
Games,5,3
Games,1,5
Intro,5,2
Intro,4,3
Intro,3,5
Intro,5,3
Intro,5,4
Intro,4,4
VR,5,4
VR,4,4
VR,5,3
Intro,3,3
Intro,3,3Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/22/2016 1:30:17,4,3
7/22/2016 1:36:59,4,3
7/22/2016 1:42:08,4,4
7/22/2016 1:49:13,4,3
7/22/2016 1:50:35,4,4
7/22/2016 3:08:20,4,3
7/22/2016 19:26:57,4,3
7/22/2016 22:37:46,3,3
7/23/2016 18:59:21,4,3
7/23/2016 23:28:39,4,3
7/24/2016 11:16:24,2,2Timestamp,What track are you in?,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
7/22/2016 12:52:43,Apps,4,3
